test	permutation	random_gene_rate	observed_gene_rate
cold DEGs with >=2 cold candidate SNPs in cis	2121	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2122	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2123	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2124	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2125	0.114814814814815	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2126	0.122222222222222	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2127	0.122222222222222	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2128	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2129	0.114814814814815	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2130	0.118518518518519	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2131	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2132	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2133	0.12962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2134	0.166666666666667	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2135	0.122222222222222	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2136	0.155555555555556	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2137	0.203703703703704	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2138	0.12962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2139	0.177777777777778	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2140	0.159259259259259	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2141	0.174074074074074	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2142	0.12962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2143	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2144	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2145	0.159259259259259	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2146	0.159259259259259	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2147	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2148	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2149	0.12962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2150	0.122222222222222	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2151	0.12962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2152	0.118518518518519	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2153	0.111111111111111	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2154	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2155	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2156	0.12962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2157	0.177777777777778	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2158	0.174074074074074	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2159	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2160	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2161	0.159259259259259	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2162	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2163	0.162962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2164	0.12962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2165	0.155555555555556	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2166	0.159259259259259	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2167	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2168	0.177777777777778	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2169	0.185185185185185	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2170	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2171	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2172	0.17037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2173	0.103703703703704	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2174	0.155555555555556	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2175	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2176	0.159259259259259	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2177	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2178	0.162962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2179	0.114814814814815	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2180	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2181	0.155555555555556	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2182	0.159259259259259	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2183	0.12962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2184	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2185	0.166666666666667	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2186	0.185185185185185	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2187	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2188	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2189	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2190	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2191	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2192	0.155555555555556	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2193	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2194	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2195	0.159259259259259	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2196	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2197	0.122222222222222	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2198	0.177777777777778	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2199	0.166666666666667	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2200	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2201	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2202	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2203	0.177777777777778	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2204	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2205	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2206	0.107407407407407	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2207	0.159259259259259	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2208	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2209	0.159259259259259	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2210	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2211	0.12962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2212	0.174074074074074	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2213	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2214	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2215	0.1	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2216	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2217	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2218	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2219	0.162962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2220	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2221	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2222	0.0925925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2223	0.118518518518519	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2224	0.155555555555556	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2225	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2226	0.118518518518519	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2227	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2228	0.162962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2229	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2230	0.118518518518519	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2231	0.17037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2232	0.12962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2233	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2234	0.166666666666667	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2235	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2236	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2237	0.166666666666667	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2238	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2239	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2240	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2241	0.114814814814815	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2242	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2243	0.1	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2244	0.118518518518519	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2245	0.111111111111111	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2246	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2247	0.177777777777778	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2248	0.166666666666667	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2249	0.166666666666667	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2250	0.174074074074074	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2251	0.103703703703704	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2252	0.174074074074074	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2253	0.103703703703704	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2254	0.159259259259259	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2255	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2256	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2257	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2258	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2259	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2260	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2261	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2262	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2263	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2264	0.159259259259259	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2265	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2266	0.122222222222222	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2267	0.103703703703704	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2268	0.166666666666667	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2269	0.12962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2270	0.122222222222222	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2271	0.103703703703704	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2272	0.118518518518519	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2273	0.122222222222222	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2274	0.114814814814815	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2275	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2276	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2277	0.177777777777778	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2278	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2279	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2280	0.118518518518519	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2281	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2282	0.174074074074074	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2283	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2284	0.159259259259259	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2285	0.111111111111111	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2286	0.0925925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2287	0.185185185185185	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2288	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2289	0.114814814814815	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2290	0.107407407407407	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2291	0.166666666666667	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2292	0.1	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2293	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2294	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2295	0.166666666666667	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2296	0.166666666666667	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2297	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2298	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2299	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2300	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2301	0.114814814814815	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2302	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2303	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2304	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2305	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2306	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2307	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2308	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2309	0.174074074074074	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2310	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2311	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2312	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2313	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2314	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2315	0.111111111111111	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2316	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2317	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2318	0.114814814814815	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2319	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2320	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2321	0.107407407407407	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2322	0.122222222222222	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2323	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2324	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2325	0.177777777777778	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2326	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2327	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2328	0.177777777777778	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2329	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2330	0.155555555555556	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2331	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2332	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2333	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2334	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2335	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2336	0.114814814814815	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2337	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2338	0.114814814814815	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2339	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2340	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2341	0.12962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2342	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2343	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2344	0.17037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2345	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2346	0.159259259259259	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2347	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2348	0.203703703703704	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2349	0.162962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2350	0.122222222222222	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2351	0.174074074074074	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2352	0.107407407407407	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2353	0.118518518518519	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2354	0.155555555555556	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2355	0.0925925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2356	0.17037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2357	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2358	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2359	0.12962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2360	0.12962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2361	0.122222222222222	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2362	0.159259259259259	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2363	0.177777777777778	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2364	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2365	0.1	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2366	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2367	0.122222222222222	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2368	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2369	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2370	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2371	0.118518518518519	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2372	0.111111111111111	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2373	0.122222222222222	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2374	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2375	0.155555555555556	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2376	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2377	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2378	0.111111111111111	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2379	0.12962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2380	0.159259259259259	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2381	0.155555555555556	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2382	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2383	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2384	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2385	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2386	0.111111111111111	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2387	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2388	0.196296296296296	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2389	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2390	0.155555555555556	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2391	0.155555555555556	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2392	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2393	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2394	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2395	0.174074074074074	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2396	0.118518518518519	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2397	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2398	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2399	0.162962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2400	0.159259259259259	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2401	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2402	0.17037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2403	0.122222222222222	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2404	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2405	0.17037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2406	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2407	0.140740740740741	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2408	0.144444444444444	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2409	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2410	0.122222222222222	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2411	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2412	0.155555555555556	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2413	0.162962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2414	0.155555555555556	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2415	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2416	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2417	0.0925925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2418	0.177777777777778	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2419	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2420	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2421	0.159259259259259	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2422	0.166666666666667	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2423	0.159259259259259	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2424	0.118518518518519	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2425	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2426	0.174074074074074	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2427	0.17037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2428	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2429	0.17037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2430	0.137037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2431	0.103703703703704	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2432	0.17037037037037	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2433	0.12962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2434	0.118518518518519	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2435	0.111111111111111	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2436	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2437	0.133333333333333	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2438	0.114814814814815	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2439	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2440	0.148148148148148	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2441	0.166666666666667	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2442	0.151851851851852	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2443	0.125925925925926	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2444	0.162962962962963	0.162962962962963
cold DEGs with >=2 cold candidate SNPs in cis	2445	0.133333333333333	0.162962962962963
